case_id,volume_stratum,feature,stored_value,current_value,absolute_difference,signed_difference_current_minus_stored,relative_difference,target_volume_mm3,manifest_realized_volume_mm3,stored_seg_path,current_seg_path,pattern_class
593_3_2370,medium,principal_axis_length_minor1_mm,6.349295917684128,5.133269029748667,1.2160268879354614,-1.2160268879354614,-0.19152153304881728,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,systematic/PCA-related
593_3_2370,medium,principal_axis_length_minor2_mm,6.1764126594223185,4.787469378615063,1.388943280807256,-1.388943280807256,-0.22487864030399227,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,systematic/PCA-related
593_3_2370,medium,flatness,0.940429989783096,0.9532885712647288,0.01285858148163277,0.01285858148163277,0.013673087440138438,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,systematic/PCA-related
593_3_2370,medium,aspect_ratio_major_to_minor2,2.6845421636705256,1.178353962454935,1.5061882012155905,-1.5061882012155905,-0.5610596181347388,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,systematic/PCA-related
593_3_2370,medium,elongation_legacy_major_to_minor2,2.6845421636705256,1.178353962454935,1.5061882012155905,-1.5061882012155905,-0.5610596181347388,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,systematic/PCA-related
593_3_2370,medium,elongation,2.5246239595529625,1.1233113653127969,1.4013125942401656,-1.4013125942401656,-0.5550579479124873,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,systematic/PCA-related
593_3_2370,medium,secondary_axis_ratio,0.3960985936998993,0.8902251244663053,0.494126530766406,0.494126530766406,1.2474836786236527,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,systematic/PCA-related
593_3_2370,medium,surface_area_mm2,183.00540161132812,115.67645263671876,67.32894897460936,-67.32894897460936,-0.3679068944511508,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,feature-specific/surface-related
593_3_2370,medium,sphericity,0.6285293204500251,0.9539453480122162,0.3254160275621911,0.3254160275621911,0.5177420002128051,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,feature-specific/surface-related
593_3_2370,medium,compactness,455.4867493834613,130.2812419676033,325.205507415858,-325.205507415858,-0.7139735850846383,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,feature-specific/surface-related
593_3_2370,medium,surface_to_volume_ratio,1.5776327725114494,1.0612518590524656,0.5163809134589838,-0.5163809134589838,-0.3273137592324175,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,feature-specific/surface-related
593_3_2370,medium,roughness_index,1.591015673356341,1.0482780822651423,0.5427375910911987,-0.5427375910911987,-0.3411264893112347,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,feature-specific/surface-related
593_3_2370,medium,voxel_spacing_mm_x,1.0,1.0,0.0,0.0,0.0,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,constant
593_3_2370,medium,voxel_spacing_mm_y,1.0,1.0,0.0,0.0,0.0,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,constant
593_3_2370,medium,voxel_spacing_mm_z,1.0,1.0,0.0,0.0,0.0,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,constant
593_3_2370,medium,bounding_box_size_vox_x,13.0,5.0,8.0,-8.0,-0.6153846153846154,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,case-specific
593_3_2370,medium,bounding_box_size_vox_y,7.0,6.0,1.0,-1.0,-0.14285714285714285,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,case-specific
593_3_2370,medium,bounding_box_size_vox_z,7.0,6.0,1.0,-1.0,-0.14285714285714285,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,case-specific
593_3_2370,medium,bounding_box_size_mm_x,13.0,5.0,8.0,-8.0,-0.6153846153846154,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,case-specific
593_3_2370,medium,bounding_box_size_mm_y,7.0,6.0,1.0,-1.0,-0.14285714285714285,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,case-specific
593_3_2370,medium,bounding_box_size_mm_z,7.0,6.0,1.0,-1.0,-0.14285714285714285,111.5,109.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,case-specific
595_3_1268,large,voxel_volume_mm3,1.0,1.0,0.0,0.0,0.0,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,constant
595_3_1268,large,mask_voxel_count,605.0,645.0,40.0,40.0,0.06611570247933884,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,case-specific
595_3_1268,large,volume_mm3,605.0,645.0,40.0,40.0,0.06611570247933884,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,case-specific
595_3_1268,large,connected_component_count,1.0,1.0,0.0,0.0,0.0,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,constant
595_3_1268,large,largest_component_voxel_count,605.0,645.0,40.0,40.0,0.06611570247933884,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,case-specific
595_3_1268,large,largest_component_fraction,1.0,1.0,0.0,0.0,0.0,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,constant
595_3_1268,large,component_volume_fraction_largest,1.0,1.0,0.0,0.0,0.0,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,constant
595_3_1268,large,component_volume_fraction_second_largest,0.0,0.0,0.0,0.0,,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,constant
595_3_1268,large,equivalent_sphere_diameter_mm,10.493464979203624,10.71980858984289,0.22634361063926534,0.22634361063926534,0.02156995912101887,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,case-specific
595_3_1268,large,max_diameter_bbox_mm,22.0,13.0,9.0,-9.0,-0.4090909090909091,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,systematic/bbox-related
595_3_1268,large,bbox_volume_mm3,3168.0,1287.0,1881.0,-1881.0,-0.59375,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,systematic/bbox-related
595_3_1268,large,bbox_fill_fraction,0.1909722222222222,0.5011655011655012,0.31019327894327897,0.31019327894327897,1.6242848061029882,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,systematic/bbox-related
595_3_1268,large,principal_axis_length_major_mm,21.781805952695084,13.268117394265364,8.51368855842972,-8.51368855842972,-0.3908623819769321,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,systematic/PCA-related
595_3_1268,large,principal_axis_length_minor1_mm,12.841141616906484,9.01081118522364,3.830330431682844,-3.830330431682844,-0.2982858180334901,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,systematic/PCA-related
595_3_1268,large,principal_axis_length_minor2_mm,11.133742406568045,8.987820363218574,2.1459220433494703,-2.1459220433494703,-0.19274040704260795,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,systematic/PCA-related
595_3_1268,large,flatness,0.9214318604076918,0.9832895448112152,0.06185768440352346,0.06185768440352346,0.06713213104673225,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,systematic/PCA-related
595_3_1268,large,aspect_ratio_major_to_minor2,2.6767730791031736,1.4285232684608598,1.2482498106423139,-1.2482498106423139,-0.46632634659510536,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,systematic/PCA-related
595_3_1268,large,elongation_legacy_major_to_minor2,2.6767730791031736,1.4285232684608598,1.2482498106423139,-1.2482498106423139,-0.46632634659510536,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,systematic/PCA-related
595_3_1268,large,elongation,2.466463998167263,1.4046519943971083,1.0618120037701548,-1.0618120037701548,-0.4304996969585396,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,systematic/PCA-related
595_3_1268,large,secondary_axis_ratio,0.4054387174282951,0.7119201083177976,0.3064813908895025,0.3064813908895025,0.7559253167371861,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,systematic/PCA-related
595_3_1268,large,surface_area_mm2,562.001708984375,399.93548583984375,162.06622314453125,-162.06622314453125,-0.28837318562146413,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,feature-specific/surface-related
595_3_1268,large,sphericity,0.6155312000919287,0.902680361021892,0.28714916092996323,0.28714916092996323,0.46650626464926215,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,feature-specific/surface-related
595_3_1268,large,compactness,484.9558017138365,153.76248590192588,331.19331581191057,-331.19331581191057,-0.6829350523108942,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,feature-specific/surface-related
595_3_1268,large,surface_to_volume_ratio,0.9289284446022728,0.6200550168059593,0.30887342779631344,-0.30887342779631344,-0.3325050810867997,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,feature-specific/surface-related
595_3_1268,large,roughness_index,1.624613016936674,1.1078118492219504,0.5168011677147235,-0.5168011677147235,-0.31810724297235393,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,feature-specific/surface-related
595_3_1268,large,voxel_spacing_mm_x,1.0,1.0,0.0,0.0,0.0,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,constant
595_3_1268,large,voxel_spacing_mm_y,1.0,1.0,0.0,0.0,0.0,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,constant
595_3_1268,large,voxel_spacing_mm_z,1.0,1.0,0.0,0.0,0.0,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,constant
595_3_1268,large,bounding_box_size_vox_x,12.0,11.0,1.0,-1.0,-0.08333333333333333,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,case-specific
595_3_1268,large,bounding_box_size_vox_y,22.0,13.0,9.0,-9.0,-0.4090909090909091,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,case-specific
595_3_1268,large,bounding_box_size_vox_z,12.0,9.0,3.0,-3.0,-0.25,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,case-specific
595_3_1268,large,bounding_box_size_mm_x,12.0,11.0,1.0,-1.0,-0.08333333333333333,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,case-specific
595_3_1268,large,bounding_box_size_mm_y,22.0,13.0,9.0,-9.0,-0.4090909090909091,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,case-specific
595_3_1268,large,bounding_box_size_mm_z,12.0,9.0,3.0,-3.0,-0.25,636.125,645.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,case-specific
